Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Weekday,Quarter
26,2011-07-01,0.34262981849886337,0,0.5713525026624068,0.6728456913827654,0.09274400180036513,0.5015164644714039,2011,7,4,3
26,2011-07-08,0.36799960594095954,0,0.6080937167199149,0.6573146292585168,0.0945383621940672,0.5015164644714039,2011,7,4,3
26,2011-07-15,0.3232764582346767,0,0.6197018104366347,0.6788577154308615,0.09607449378359179,0.5015164644714039,2011,7,4,3
26,2011-07-22,0.3218157660915265,0,0.6739084132055377,0.7064128256513025,0.09696505286844981,0.5015164644714039,2011,7,4,3
26,2011-07-29,0.3168335427306433,0,0.6078807241746539,0.7144288577154307,0.09785561195330805,0.5015164644714039,2011,7,4,3
26,2011-08-05,0.357541211127479,0,0.6061767838125665,0.7169338677354709,0.09874617103816608,0.5015164644714039,2011,8,4,3
26,2011-08-12,0.3496109820682234,0,0.6043663471778488,0.7054108216432864,0.09963672913457744,0.5015164644714039,2011,8,4,3
26,2011-08-19,0.32336889424651727,0,0.5787007454739084,0.6753507014028055,0.10002222345079592,0.5015164644714039,2011,8,4,3
26,2011-08-26,0.3404383341374746,0,0.5842385516506922,0.6633266533066131,0.10032354063505666,0.5015164644714039,2011,8,4,3
26,2011-09-02,0.3306890416441731,0,0.5690095846645368,0.6573146292585168,0.1006248578193174,0.5015164644714039,2011,9,4,3
26,2011-09-09,0.3424672458414518,1,0.5829605963791267,0.6698396793587174,0.10092617401513126,0.5015164644714039,2011,9,4,3
26,2011-09-16,0.2954062896185146,0,0.5212992545260915,0.6698396793587174,0.10132075611274294,0.5015164644714039,2011,9,4,3
26,2011-09-23,0.2842824033212106,0,0.4736954206602768,0.6442885771543085,0.10183969076919053,0.5015164644714039,2011,9,4,3
26,2011-09-30,0.2985013006425049,0,0.5663471778487753,0.6072144288577155,0.10235862542563856,0.5015164644714039,2011,9,4,3
26,2011-10-07,0.3664922516369517,0,0.4323748668796592,0.5816633266533064,0.1028775600820866,0.4771086077411901,2011,10,4,4
26,2011-10-14,0.3098726907848288,0,0.5076677316293929,0.5566132264529058,0.10330354909355322,0.4771086077411901,2011,10,4,4
26,2011-10-21,0.3047026476455237,0,0.4152289669861554,0.5741482965931861,0.10317186225823916,0.4771086077411901,2011,10,4,4
26,2011-10-28,0.30364691326853194,0,0.30692225772097975,0.5671342685370742,0.10304017542292487,0.4771086077411901,2011,10,4,4
26,2011-11-04,0.31029679700644597,0,0.2711395101171459,0.5581162324649296,0.10290848858761081,0.4771086077411901,2011,11,4,4
26,2011-11-11,0.34562578894701257,0,0.36038338658146957,0.5501002004008013,0.10277680274074363,0.4771086077411901,2011,11,4,4
26,2011-11-18,0.2932241345025355,0,0.3358892438764643,0.5506012024048097,0.10282484324011998,0.4771086077411901,2011,11,4,4
26,2011-11-25,0.4271590598310332,1,0.26443024494142703,0.5330661322645289,0.10294477447568351,0.4771086077411901,2011,11,4,4
26,2011-12-02,0.3196769270364288,0,0.32481363152289666,0.5155310621242484,0.10306470571124682,0.4771086077411901,2011,12,4,4
26,2011-12-09,0.3740466579005553,0,0.2981895633652822,0.5,0.10318463793525745,0.4771086077411901,2011,12,4,4
26,2011-12-16,0.39628243632012994,0,0.23429179978700743,0.48747494989979945,0.10348561410531554,0.4771086077411901,2011,12,4,4
26,2011-12-23,0.5199157236521239,0,0.17348242811501596,0.4714428857715429,0.10402798483929532,0.4771086077411901,2011,12,4,4
26,2011-12-30,0.30387693374117664,1,0.13375931842385513,0.465931863727455,0.10457035557327532,0.4771086077411901,2011,12,4,4
26,2012-01-06,0.3033683265448052,0,0.17784877529286475,0.4844689378757514,0.10511272531880844,0.45818890814558055,2012,1,4,1
26,2012-01-13,0.249491348736687,0,0.20564430244941423,0.5265531062124249,0.10565509605278822,0.45818890814558055,2012,1,4,1
26,2012-01-20,0.25046564143033123,0,0.09563365282215121,0.536072144288577,0.10667734197296075,0.45818890814558055,2012,1,4,1
26,2012-01-27,0.24301992764761882,0,0.19084132055378056,0.5490981963927855,0.10769958690468617,0.45818890814558055,2012,1,4,1
26,2012-02-03,0.2904621918800975,0,0.20234291799787002,0.5816633266533064,0.10872183282485848,0.45818890814558055,2012,2,4,1
26,2012-02-10,0.3469664238197098,1,0.18796592119275823,0.5926853707414828,0.10974407775658368,0.45818890814558055,2012,2,4,1
26,2012-02-17,0.30107032865096206,0,0.18807241746538866,0.6167334669338675,0.11064982037526616,0.45818890814558055,2012,2,4,1
26,2012-02-24,0.2820038167906813,0,0.23237486687965914,0.6407815631262523,0.11146818625916621,0.45818890814558055,2012,2,4,1
26,2012-03-02,0.29702831158194243,0,0.17305644302449408,0.6788577154308615,0.11228655313151337,0.45818890814558055,2012,3,4,1
26,2012-03-09,0.3260785421064712,0,0.2427050053248136,0.7034068136272544,0.11310491901541342,0.45818890814558055,2012,3,4,1
26,2012-03-16,0.28263277603297976,0,0.30692225772097975,0.6988977955911821,0.1138729166073349,0.45818890814558055,2012,3,4,1
26,2012-03-23,0.26482167706576615,0,0.46570820021299253,0.7099198396793585,0.1145737571355836,0.45818890814558055,2012,3,4,1
26,2012-03-30,0.2836346262499988,0,0.28849840255591047,0.725951903807615,0.1152745976638323,0.45818890814558055,2012,3,4,1
26,2012-04-06,0.3612365802058765,0,0.28871139510117144,0.7439879759519037,0.1159754391805281,0.46136626227614097,2012,4,4,2
26,2012-04-13,0.27074889881169306,0,0.326517571884984,0.7780561122244489,0.11667627970877681,0.46136626227614097,2012,4,4,2
26,2012-04-20,0.284264645090623,0,0.47465388711395096,0.7885771543086173,0.11722058483346665,0.46136626227614097,2012,4,4,2
26,2012-04-27,0.2796314836924875,0,0.3978700745473908,0.7770541082164326,0.1177648889697096,0.46136626227614097,2012,4,4,2
26,2012-05-04,0.29341593773330993,0,0.3626198083067092,0.7610220440881763,0.11830919409439944,0.46136626227614097,2012,5,4,2
26,2012-05-11,0.3396142016637114,0,0.4352502662406815,0.7389779559118235,0.11885349921908928,0.46136626227614097,2012,5,4,2
26,2012-05-18,0.30596761684078455,0,0.4931842385516506,0.7149298597194387,0.1190345224077507,0.46136626227614097,2012,5,4,2
26,2012-05-25,0.34151112565743985,0,0.5533546325878594,0.690380761523046,0.1190702340081371,0.46136626227614097,2012,5,4,2
26,2012-06-01,0.32101319206189527,0,0.5566560170394036,0.6643286573146292,0.11910594659697038,0.46136626227614097,2012,6,4,2
26,2012-06-08,0.3569932474218646,0,0.45995740149094777,0.6382765531062122,0.11914165819735634,0.46136626227614097,2012,6,4,2
26,2012-06-15,0.32634910217370755,0,0.549520766773163,0.6067134268537073,0.11926139767420874,0.46136626227614097,2012,6,4,2
26,2012-06-22,0.33711824212175673,0,0.6048988285410011,0.5796593186372745,0.11959120980756688,0.46136626227614097,2012,6,4,2
26,2012-06-29,0.33508968096158653,0,0.5800851970181043,0.5536072144288575,0.11992102194092502,0.46136626227614097,2012,6,4,2
26,2012-07-06,0.38658789637941404,0,0.625133120340788,0.5340681362725448,0.12025083308583606,0.44923454650491057,2012,7,4,3
26,2012-07-13,0.3398536270673604,0,0.6201277955271565,0.5455911823647293,0.1205806452191942,0.44923454650491057,2012,7,4,3
26,2012-07-20,0.33446645390722335,0,0.6444089456869009,0.570140280561122,0.1202860237746719,0.44923454650491057,2012,7,4,3
26,2012-07-27,0.32734373835851616,0,0.6164004259850905,0.6157314629258517,0.1199914033185967,0.44923454650491057,2012,7,4,3
26,2012-08-03,0.3509138060111904,0,0.6321618743343982,0.6142284569138274,0.11969678187407462,0.44923454650491057,2012,8,4,3
26,2012-08-10,0.36308780205076435,0,0.6471778487752929,0.6513026052104207,0.11940216141799942,0.44923454650491057,2012,8,4,3
26,2012-08-17,0.3419022289763162,0,0.6315228966986156,0.6853707414829657,0.11981667159486542,0.44923454650491057,2012,8,4,3
26,2012-08-24,0.32374232298730543,0,0.594675186368477,0.7024048096192383,0.12076302949932582,0.44923454650491057,2012,8,4,3
26,2012-08-31,0.3360078946130118,0,0.6118210862619807,0.7074148296593186,0.12170938740378623,0.44923454650491057,2012,8,4,3
26,2012-09-07,0.34731234283855145,1,0.5893503727369541,0.725951903807615,0.12265574629669351,0.44923454650491057,2012,9,4,3
26,2012-09-14,0.3091739374738616,0,0.547923322683706,0.7595190380761523,0.12358848933266242,0.44923454650491057,2012,9,4,3
26,2012-09-21,0.29919624178957066,0,0.4945686900958466,0.7935871743486971,0.12443954216923703,0.44923454650491057,2012,9,4,3
26,2012-09-28,0.30064713065648135,0,0.4730564430244941,0.7745490981963925,0.12529059500581163,0.44923454650491057,2012,9,4,3
26,2012-10-05,0.3527418800144576,0,0.5093716719914803,0.7790581162324648,0.12614164784238624,0.41067302137492767,2012,10,4,4
26,2012-10-12,0.33248022091175117,0,0.4148029818956336,0.7800601202404807,0.12699270067896062,0.41067302137492767,2012,10,4,4
26,2012-10-19,0.30496983372861747,0,0.3969116080937167,0.7655310621242484,0.12622085110921755,0.41067302137492767,2012,10,4,4
26,2012-10-26,0.2982146075932408,0,0.4335463258785942,0.723947895791583,0.12517851796982948,0.41067302137492767,2012,10,4,4
27,2010-02-05,0.6629673851741503,0,0.22310969116080936,0.2414829659318638,0.09181150884147815,0.5693963027151936,2010,2,4,1
27,2010-02-12,0.6116099011444854,1,0.2510117145899893,0.2344689378757514,0.09239317824987925,0.5693963027151936,2010,2,4,1
27,2010-02-19,0.6911624760318038,0,0.27902023429179973,0.2189378757515028,0.09293159025376574,0.5693963027151936,2010,2,4,1
27,2010-02-26,0.4704250168487836,0,0.31693290734824275,0.21943887775551096,0.09346279153704518,0.5693963027151936,2010,2,4,1
27,2010-03-05,0.4396709522164107,0,0.3389776357827476,0.22394789579158303,0.09399399380877149,0.5693963027151936,2010,3,4,1
27,2010-03-12,0.6832126165193549,0,0.42321618743343975,0.23346693386773554,0.09452519608049759,0.5693963027151936,2010,3,4,1
27,2010-03-19,0.5937900266317392,0,0.45580404685835996,0.24448897795591185,0.09493266752652851,0.5693963027151936,2010,3,4,1
27,2010-03-26,0.6479995828767705,0,0.4909478168264111,0.24599198396793587,0.09531951700353547,0.5693963027151936,2010,3,4,1
27,2010-04-02,0.7345353568776009,0,0.4330138445154419,0.2429859719438876,0.09570636549209555,0.5435441941074524,2010,4,4,2
27,2010-04-09,0.6954422175703179,0,0.6004259850905218,0.2605210420841684,0.09609321496910228,0.5435441941074524,2010,4,4,2
27,2010-04-16,0.6562796347381731,0,0.5187433439829606,0.2695390781563125,0.09650454827742405,0.5435441941074524,2010,4,4,2
27,2010-04-23,0.6533735110578353,0,0.5076677316293929,0.27505010020040066,0.09694852603520077,0.5435441941074524,2010,4,4,2
27,2010-04-30,0.6357186789429592,0,0.5038338658146965,0.28557114228456904,0.09739250280453038,0.5435441941074524,2010,4,4,2
27,2010-05-07,0.6889271657276325,0,0.6685835995740148,0.31212424849699394,0.09783648056230687,0.5435441941074524,2010,5,4,2
27,2010-05-14,0.6502904424239979,0,0.5067092651757188,0.32064128256513014,0.09831482958638582,0.5435441941074524,2010,5,4,2
27,2010-05-21,0.6479520762240142,0,0.6077742279020234,0.3126252505010019,0.09899940917361905,0.5435441941074524,2010,5,4,2
27,2010-05-28,0.6980930218721202,0,0.6564430244941426,0.287575150300601,0.09968398777240495,0.5435441941074524,2010,5,4,2
27,2010-06-04,0.7421635167615117,0,0.7247071352502663,0.26753507014028033,0.10036856735963795,0.5435441941074524,2010,6,4,2
27,2010-06-11,0.6627774302652674,0,0.6673056443024494,0.25050100200400793,0.10105314694687095,0.5435441941074524,2010,6,4,2
27,2010-06-18,0.6681030431527484,0,0.6790202342917998,0.2354709418837675,0.10141801237493686,0.5435441941074524,2010,6,4,2
27,2010-06-25,0.6981552991661997,0,0.764430244941427,0.24348697394789576,0.10165499253471477,0.5435441941074524,2010,6,4,2
27,2010-07-02,0.7228244570912706,0,0.745580404685836,0.24348697394789576,0.10189197269449268,0.5325678798382438,2010,7,4,3
27,2010-07-09,0.760511465602276,0,0.8141640042598508,0.2344689378757514,0.1021289528542706,0.5325678798382438,2010,7,4,3
27,2010-07-16,0.6655175316184564,0,0.7669861554845581,0.2309619238476952,0.10234362771984395,0.5325678798382438,2010,7,4,3
27,2010-07-23,0.6366610323156408,0,0.8021299254526092,0.22645290581162314,0.10252856318159131,0.5325678798382438,2010,7,4,3
27,2010-07-30,0.6399429270067502,0,0.7831735889243876,0.23046092184368727,0.10271349864333867,0.5325678798382438,2010,7,4,3
27,2010-08-06,0.6764102980102665,0,0.758359957401491,0.2354709418837675,0.10289843410508626,0.5325678798382438,2010,8,4,3
27,2010-08-13,0.6590422226798922,0,0.7574014909478168,0.2259519038076152,0.10308336857838674,0.5325678798382438,2010,8,4,3
27,2010-08-20,0.6878992836494896,0,0.733972310969116,0.22094188376753499,0.10340062842374054,0.5325678798382438,2010,8,4,3
27,2010-08-27,0.6615311195608258,0,0.682321618743344,0.2069138276553104,0.10371788826909456,0.5325678798382438,2010,8,4,3
27,2010-09-03,0.676439863193627,0,0.7697550585729499,0.19438877755511008,0.10403514811444836,0.5325678798382438,2010,9,4,3
27,2010-09-10,0.6785845180891594,1,0.6830670926517571,0.18286573146292584,0.10435240697135506,0.5325678798382438,2010,9,4,3
27,2010-09-17,0.565647130950261,0,0.6204472843450479,0.1873747494989979,0.10447693745064512,0.5325678798382438,2010,9,4,3
27,2010-09-24,0.552511398058858,0,0.647923322683706,0.18286573146292584,0.10445692139961071,0.5325678798382438,2010,9,4,3
27,2010-10-01,0.5312119261312939,0,0.6810436634717785,0.18436873747494986,0.1044369053485763,0.5382004621606009,2010,10,4,4
27,2010-10-08,0.5965923455272225,0,0.5488817891373802,0.21593186372745476,0.10441688929754189,0.5382004621606009,2010,10,4,4
27,2010-10-15,0.6048481819817741,0,0.5552715654952076,0.26402805611222435,0.10454006362759638,0.5382004621606009,2010,10,4,4
27,2010-10-22,0.5911240294426644,0,0.49605963791267305,0.28907815631262523,0.1050212148988201,0.5382004621606009,2010,10,4,4
27,2010-10-29,0.5891403498401502,0,0.5833865814696486,0.2920841683366733,0.10550236518159672,0.5382004621606009,2010,10,4,4
27,2010-11-05,0.5879670359000687,0,0.4224707135250266,0.28907815631262523,0.10598351546437335,0.5382004621606009,2010,11,4,4
27,2010-11-12,0.6445321509254371,0,0.4223642172523961,0.2970941883767535,0.10646466574715019,0.5382004621606009,2010,11,4,4
27,2010-11-19,0.5954462545005182,0,0.47465388711395096,0.3336673346693386,0.10583866449238388,0.5382004621606009,2010,11,4,4
27,2010-11-26,0.9631687037771455,1,0.4305644302449414,0.3577154308617234,0.10502813798136046,0.5382004621606009,2010,11,4,4
27,2010-12-03,0.6669723003679584,0,0.37880724174653885,0.3647294589178356,0.10421761147033726,0.5382004621606009,2010,12,4,4
27,2010-12-10,0.7687056939827435,0,0.261874334398296,0.39228456913827636,0.10340708495931361,0.5382004621606009,2010,12,4,4
27,2010-12-17,0.8525034619263223,0,0.2702875399361022,0.4153306613226453,0.10344375337636169,0.5382004621606009,2010,12,4,4
27,2010-12-24,1.0,0,0.26730564430244935,0.4193386773547094,0.10411581724812824,0.5382004621606009,2010,12,4,4
27,2010-12-31,0.49035372307005587,1,0.2486687965921192,0.4328657314629256,0.10478788210834167,0.5382004621606009,2010,12,4,4
27,2011-01-07,0.5410218348190438,0,0.3001064962726304,0.44038076152304595,0.105459945980108,0.5101819757365684,2011,1,4,1
27,2011-01-14,0.5267408155583118,0,0.20724174653887112,0.4483967935871742,0.106154034427141,0.5101819757365684,2011,1,4,1
27,2011-01-21,0.5206546102455428,0,0.25441959531416397,0.4604208416833666,0.10698026439509212,0.5101819757365684,2011,1,4,1
27,2011-01-28,0.48244599254968734,0,0.18530351437699677,0.465931863727455,0.10780649436304324,0.5101819757365684,2011,1,4,1
27,2011-02-04,0.564899170052383,0,0.23919062832800847,0.4649298597194387,0.10863272433099413,0.5101819757365684,2011,2,4,1
27,2011-02-11,0.5681353187766758,1,0.2578274760383386,0.47294589178356694,0.10945895429894481,0.5101819757365684,2011,2,4,1
27,2011-02-18,0.5972704565880987,0,0.3522896698615548,0.4749498997995991,0.11057938957524605,0.5101819757365684,2011,2,4,1
27,2011-02-25,0.5891324705713968,0,0.28551650692225766,0.49098196392785565,0.11181750835871274,0.5101819757365684,2011,2,4,1
27,2011-03-04,0.5760647391951038,0,0.3274760383386581,0.5676352705410821,0.11305562615373255,0.5101819757365684,2011,3,4,1
27,2011-03-11,0.5589873204490845,0,0.39829605963791265,0.6412825651302603,0.11429374394875258,0.5101819757365684,2011,3,4,1
27,2011-03-18,0.5634804316294096,0,0.4303514376996805,0.6633266533066131,0.11541000896730957,0.5101819757365684,2011,3,4,1
27,2011-03-25,0.5356408280431485,0,0.36070287539936097,0.6598196392785571,0.1164775316891451,0.5101819757365684,2011,3,4,1
27,2011-04-01,0.5652048960369875,0,0.330457933972311,0.6708416833667332,0.11754505441098084,0.49545060658578843,2011,4,4,2
27,2011-04-08,0.5894943552672673,0,0.43269435569755055,0.7129258517034067,0.11861257713281659,0.49545060658578843,2011,4,4,2
27,2011-04-15,0.6043651525329584,0,0.48988285410010646,0.7560120240480961,0.11960895440747654,0.49545060658578843,2011,4,4,2
27,2011-04-22,0.6818352821001338,0,0.46624068157614484,0.7960921843687372,0.1204274715237621,0.49545060658578843,2011,4,4,2
27,2011-04-29,0.5704655866180268,0,0.5907348242811501,0.8241482965931863,0.121245987651601,0.49545060658578843,2011,4,4,2
27,2011-05-06,0.6162622707498648,0,0.5350372736954206,0.8617234468937875,0.12206450377943967,0.49545060658578843,2011,5,4,2
27,2011-05-13,0.6188528532190016,0,0.5732694355697551,0.8712424849699401,0.12288302089572545,0.49545060658578843,2011,5,4,2
27,2011-05-20,0.6036054882520686,0,0.5748668796592119,0.8667334669338678,0.12378426113848362,0.49545060658578843,2011,5,4,2
27,2011-05-27,0.6416293773285278,0,0.6410010649627264,0.8326653306613225,0.12468550138124201,0.49545060658578843,2011,5,4,2
27,2011-06-03,0.7344377782287733,0,0.7234291799787007,0.8001002004008015,0.1255867416240002,0.49545060658578843,2011,6,4,2
27,2011-06-10,0.6405106406691283,0,0.7137380191693291,0.7780561122244489,0.12648798186675858,0.49545060658578843,2011,6,4,2
27,2011-06-17,0.6392460459183886,0,0.6473908413205538,0.7600200400801602,0.12789350501660746,0.49545060658578843,2011,6,4,2
27,2011-06-24,0.6379375057212957,0,0.7005324813631523,0.7474949899799599,0.1296772405938864,0.49545060658578843,2011,6,4,2
27,2011-07-01,0.6931197851797443,0,0.719062832800852,0.7234468937875751,0.13146097518271826,0.5135037550548815,2011,7,4,3
27,2011-07-08,0.7130654648914907,0,0.7521831735889244,0.7084168336673347,0.1332447097715499,0.5135037550548815,2011,7,4,3
27,2011-07-15,0.6182993405642601,0,0.7624068157614483,0.7229458917835669,0.13479088002844786,0.5135037550548815,2011,7,4,3
27,2011-07-22,0.6154008451951773,0,0.8097976570820021,0.751503006012024,0.1357431369843931,0.5135037550548815,2011,7,4,3
27,2011-07-29,0.6114172374880029,0,0.7792332268370606,0.7675350701402801,0.13669539394033836,0.5135037550548815,2011,7,4,3
27,2011-08-05,0.6123774367272238,0,0.7657082002129926,0.7755511022044084,0.13764765089628406,0.5135037550548815,2011,8,4,3
27,2011-08-12,0.6168183606982784,0,0.7500532481363152,0.7630260521042083,0.1385999078522293,0.5135037550548815,2011,8,4,3
27,2011-08-19,0.6261664398706328,0,0.7106496272630457,0.7364729458917836,0.13902427976446186,0.5135037550548815,2011,8,4,3
27,2011-08-26,0.7267468351523343,0,0.7096911608093716,0.7184368737474949,0.13936067100081684,0.5135037550548815,2011,8,4,3
27,2011-09-02,0.5185384529681405,0,0.6943556975505857,0.7049098196392785,0.13969706124872494,0.5135037550548815,2011,9,4,3
27,2011-09-09,0.6777782792833639,1,0.6889243876464324,0.7304609218436873,0.14003345248507948,0.5135037550548815,2011,9,4,3
27,2011-09-16,0.5591921216848852,0,0.6752928647497338,0.7339679358717432,0.14045337144373637,0.5135037550548815,2011,9,4,3
27,2011-09-23,0.5561785523442425,0,0.6109691160809372,0.7149298597194387,0.14098466168724233,0.5135037550548815,2011,9,4,3
27,2011-09-30,0.5535564767008067,0,0.6888178913738019,0.6943887775551101,0.14151595193074873,0.5135037550548815,2011,9,4,3
27,2011-10-07,0.5825213577752301,0,0.5396166134185303,0.6528056112224447,0.1420472421742549,0.5215915655690353,2011,10,4,4
27,2011-10-14,0.5866295877892534,0,0.6234291799787007,0.6372745490981964,0.14247889103304123,0.5215915655690353,2011,10,4,4
27,2011-10-21,0.5893936774925095,0,0.5684771033013843,0.6437875751503006,0.14231268762972116,0.5215915655690353,2011,10,4,4
27,2011-10-28,0.5976716738924982,0,0.4853035143769968,0.6437875751503006,0.14214648521484774,0.5215915655690353,2011,10,4,4
27,2011-11-04,0.5621141433235621,0,0.4070287539936102,0.6342685370741481,0.14198028279997477,0.5215915655690353,2011,11,4,4
27,2011-11-11,0.6336644245151152,0,0.4627263045793396,0.6247494989979958,0.14181408038510157,0.5215915655690353,2011,11,4,4
27,2011-11-18,0.6029963705859381,0,0.4811501597444089,0.62374749498998,0.14183013671759537,0.5215915655690353,2011,11,4,4
27,2011-11-25,0.9139690678372048,1,0.4434504792332268,0.6097194388777554,0.14191909694441485,0.5215915655690353,2011,11,4,4
27,2011-12-02,0.636132838484052,0,0.471884984025559,0.5981963927855709,0.14200805717123477,0.5215915655690353,2011,12,4,4
27,2011-12-09,0.7188855716036581,0,0.42641107561235353,0.5786573146292584,0.14209701739805425,0.5215915655690353,2011,12,4,4
27,2011-12-16,0.7950706434253587,0,0.36677316293929707,0.5706412825651304,0.14239645554463531,0.5215915655690353,2011,12,4,4
27,2011-12-23,1.0,0,0.3764643237486688,0.558617234468938,0.14297653058808235,0.5215915655690353,2011,12,4,4
27,2011-12-30,0.5738634555409279,1,0.3366347177848775,0.5480961923847694,0.1435566056315294,0.5215915655690353,2011,12,4,4
27,2012-01-06,0.5279273983781794,0,0.3148029818956336,0.5576152304609217,0.14413667968652955,0.536467359907568,2012,1,4,1
27,2012-01-13,0.5108430603754236,0,0.37337593184238543,0.5981963927855709,0.14471675472997658,0.536467359907568,2012,1,4,1
27,2012-01-20,0.5306535337474205,0,0.25676251331203404,0.6177354709418836,0.14574266778838774,0.536467359907568,2012,1,4,1
27,2012-01-27,0.4196760689012058,0,0.3271565495207667,0.6337675350701402,0.14676857985835223,0.536467359907568,2012,1,4,1
27,2012-02-03,0.5394629266746895,0,0.38636847710330136,0.6633266533066131,0.14779449192831629,0.536467359907568,2012,2,4,1
27,2012-02-10,0.5742620995351077,1,0.33674121405750795,0.6783567134268536,0.14882040399828078,0.536467359907568,2012,2,4,1
27,2012-02-17,0.5561836830308726,0,0.3301384451544196,0.7024048096192383,0.14975006802195479,0.536467359907568,2012,2,4,1
27,2012-02-24,0.5730658847274513,0,0.3780617678381257,0.723947895791583,0.15060754576379964,0.536467359907568,2012,2,4,1
27,2012-03-02,0.5175846392030407,0,0.36027689030883914,0.7570140280561122,0.1514650235056445,0.536467359907568,2012,3,4,1
27,2012-03-09,0.5566305666330414,0,0.40553780617678375,0.7760521042084167,0.15232250124748914,0.536467359907568,2012,3,4,1
27,2012-03-16,0.5680394370785504,0,0.4617678381256656,0.7760521042084167,0.15311814471256557,0.536467359907568,2012,3,4,1
27,2012-03-23,0.5620066060438531,0,0.5437699680511181,0.7925851703406812,0.15383134082787264,0.536467359907568,2012,3,4,1
27,2012-03-30,0.5598773710923773,0,0.4596379126730564,0.8146292585170338,0.1545445369431795,0.536467359907568,2012,3,4,1
27,2012-04-06,0.6728158935151963,0,0.4525026624068157,0.8371743486973944,0.15525773305848656,0.5717071057192376,2012,4,4,2
27,2012-04-13,0.5737840294844707,0,0.4896698615548455,0.8592184368737474,0.1559709301622405,0.5717071057192376,2012,4,4,2
27,2012-04-20,0.5696389525361863,0,0.6004259850905218,0.8507014028056112,0.15654554700154866,0.5717071057192376,2012,4,4,2
27,2012-04-27,0.5399619815523196,0,0.4908413205537806,0.8471943887775553,0.1571201638408568,0.5717071057192376,2012,4,4,2
27,2012-05-04,0.58134591268814,0,0.5052183173588924,0.8276553106212423,0.15769478166861206,0.5717071057192376,2012,5,4,2
27,2012-05-11,0.5833049187867827,0,0.5615548455804047,0.7930861723446891,0.1582693985079202,0.5717071057192376,2012,5,4,2
27,2012-05-18,0.5963915596113931,0,0.6273695420660277,0.7800601202404807,0.15847781551576046,0.5717071057192376,2012,5,4,2
27,2012-05-25,0.6409058071094043,0,0.6233226837060702,0.75501002004008,0.15853975259101327,0.5717071057192376,2012,5,4,2
27,2012-06-01,0.6734633080922441,0,0.7152289669861556,0.7229458917835669,0.15860169065471275,0.5717071057192376,2012,6,4,2
27,2012-06-08,0.6193352453154409,0,0.6156549520766772,0.7009018036072143,0.15866362772996534,0.5717071057192376,2012,6,4,2
27,2012-06-15,0.6228184756388043,0,0.6739084132055377,0.6583166332665329,0.15879652343591744,0.5717071057192376,2012,6,4,2
27,2012-06-22,0.648465626884755,0,0.7134185303514378,0.6262525050100198,0.15910681275327643,0.5717071057192376,2012,6,4,2
27,2012-06-29,0.6503261102563624,0,0.7209797657082001,0.5986973947895791,0.1594171030590823,0.5717071057192376,2012,6,4,2
27,2012-07-06,0.7378304487463542,0,0.8076677316293929,0.5881763527054107,0.1597273933648884,0.5696851530906992,2012,7,4,3
27,2012-07-13,0.6158032057504019,0,0.7743343982960597,0.6097194388777554,0.16003768268224738,0.5696851530906992,2012,7,4,3
27,2012-07-20,0.6058541869395968,0,0.7710330138445154,0.6312625250501003,0.15982947127137614,0.5696851530906992,2012,7,4,3
27,2012-07-27,0.5640160067982076,0,0.743024494142705,0.6753507014028055,0.1596212598605049,0.5696851530906992,2012,7,4,3
27,2012-08-03,0.5958545982011764,0,0.7346112886048988,0.6748496993987974,0.15941304844963322,0.5696851530906992,2012,8,4,3
27,2012-08-10,0.6017207974405148,0,0.7689030883919062,0.6968937875751502,0.15920483703876198,0.5696851530906992,2012,8,4,3
27,2012-08-17,0.6076172350666614,0,0.7483493077742279,0.7469939879759517,0.1596513689434953,0.5696851530906992,2012,8,4,3
27,2012-08-24,0.6255841069381208,0,0.710223642172524,0.7640280561122241,0.16058895833493203,0.5696851530906992,2012,8,4,3
27,2012-08-31,0.6062612041506216,0,0.7322683706070288,0.7785571142284569,0.16152654871481587,0.5696851530906992,2012,8,4,3
27,2012-09-07,0.6496887220288861,1,0.7429179978700745,0.8036072144288575,0.16246413810625282,0.5696851530906992,2012,9,4,3
27,2012-09-14,0.521680189888226,0,0.6653887113951011,0.8096192384769536,0.16338912974112474,0.5696851530906992,2012,9,4,3
27,2012-09-21,0.5367700053311639,0,0.6374866879659211,0.8672344689378757,0.16423853582505643,0.5696851530906992,2012,9,4,3
27,2012-09-28,0.5300785542679511,0,0.6249201277955272,0.8446893787575152,0.1650879409205408,0.5696851530906992,2012,9,4,3
27,2012-10-05,0.5504456473875244,0,0.6204472843450479,0.8411823647294587,0.16593734601602517,0.5351675332177932,2012,10,4,4
27,2012-10-12,0.5776384498484002,0,0.5235356762513311,0.8587174348697395,0.16678675209995664,0.5351675332177932,2012,10,4,4
27,2012-10-19,0.5618213356749369,0,0.535569755058573,0.8421843687374746,0.16605279266770978,0.5351675332177932,2012,10,4,4
27,2012-10-26,0.594753930481648,0,0.5617678381256656,0.8011022044088174,0.16505493964173157,0.5351675332177932,2012,10,4,4
28,2010-02-05,0.582526544230193,0,0.4603833865814696,0.24549098196392793,0.003736967074716935,1.0,2010,2,4,1
28,2010-02-12,0.5373606477452834,1,0.4433439829605963,0.23747494989979967,0.004272642068958499,1.0,2010,2,4,1
